ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.1545,0.0607,9.9203,-0.0079,0.0455,9.8065,-10.08,-18.54,-47.28,96.57,-20.73,-0.48,42.323025,-83.47979,551.61,683.983630960915,0.0,9.677419,,16 / 23,19,2017-04-02 17:40:42:629
0.1673,-0.0553,9.955,-0.0055,0.0017,9.8066,-10.14,-19.32,-47.34,98.0,-20.41,0.25,42.323025,-83.47979,551.61,683.983630960915,0.0,9.677419,,16 / 23,119,2017-04-02 17:40:42:729
-0.1966,0.0751,10.7978,-0.0025,-0.0565,9.8065,-10.2,-19.62,-47.4,103.61,-20.31,0.15,42.323025,-83.47979,551.61,683.983630960915,0.0,9.677419,,16 / 23,219,2017-04-02 17:40:42:829
-0.1949,0.3126,9.7886,0.0416,0.0205,9.8065,-10.32,-18.24,-47.46,90.38,-20.87,-0.12,42.323025,-83.47979,551.61,683.983630960915,0.0,9.677419,,16 / 23,319,2017-04-02 17:40:42:929
0.0803,0.0561,9.422,-0.0145,0.1036,9.8061,-10.32,-18.24,-47.46,84.88,-21.6,0.28,42.323025,-83.47979,551.61,683.983630960915,0.0,9.677419,,16 / 23,420,2017-04-02 17:40:43:030
0.2738,0.3047,9.9485,0.0189,0.1,9.8061,-9.36,-18.18,-47.4,87.55,-21.64,2.16,42.323025,-83.47979,551.61,683.983630960915,0.0,9.677419,,16 / 23,519,2017-04-02 17:40:43:129
0.1507,0.2162,9.9304,-0.0621,-0.0745,9.8062,-8.16,-18.24,-47.1,88.97,-21.25,1.71,42.323025,-83.47979,551.61,683.983630960915,0.0,9.677419,,16 / 23,619,2017-04-02 17:40:43:229
0.6256,-0.2189,9.5413,0.12,0.0104,9.8059,-9.18,-18.48,-46.98,87.84,-21.4,1.0,42.323025,-83.47979,551.61,683.983630960915,0.0,9.677419,,16 / 23,720,2017-04-02 17:40:43:330
0.3323,-0.0888,10.0739,0.2654,0.1059,9.8025,-9.36,-18.9,-46.44,79.09,-25.49,3.93,42.323025,-83.47979,551.61,683.983630960915,0.0,9.677419,,16 / 23,819,2017-04-02 17:40:43:429
-0.004,0.7477,10.4924,0.1776,0.5155,9.7915,-6.84,-22.08,-44.76,80.54,-27.71,4.77,42.323025,-83.47979,551.61,683.983630960915,0.0,9.677419,,16 / 23,919,2017-04-02 17:40:43:529
-1.7732,1.729,11.2753,-0.117,2.0263,9.5943,-2.52,-24.84,-41.88,101.79,-28.57,21.61,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,1019,2017-04-02 17:40:43:629
-1.9287,-0.2676,9.4747,0.1682,0.0842,9.8048,4.98,-26.46,-36.72,106.09,-30.07,28.61,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,1119,2017-04-02 17:40:43:729
-3.0653,-0.833,7.3428,-0.9348,0.2731,9.7582,8.7,-27.9,-32.04,117.41,-30.87,29.48,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,1219,2017-04-02 17:40:43:829
0.5575,2.8602,9.9663,-1.0422,1.0801,9.6911,9.84,-27.48,-31.14,165.22,-16.84,25.55,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,1319,2017-04-02 17:40:43:929
3.8443,4.0236,7.778,-1.0343,1.3545,9.6574,9.24,-19.74,-35.1,163.97,-14.08,24.02,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,1419,2017-04-02 17:40:44:029
5.7038,1.8945,13.3782,-0.0214,2.6646,9.4377,6.12,-8.16,-38.76,140.14,9.85,26.38,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,1519,2017-04-02 17:40:44:129
2.0945,1.5335,12.5301,0.2234,0.5156,9.7905,7.2,0.6,-36.0,126.88,15.38,32.39,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,1620,2017-04-02 17:40:44:230
2.0529,0.7213,11.0143,0.8739,1.4214,9.6637,12.06,1.8,-30.72,108.77,14.23,49.05,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,1719,2017-04-02 17:40:44:329
1.9249,-4.5014,7.5184,1.097,0.7352,9.7173,18.48,-1.5,-22.26,117.13,13.34,58.46,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,1819,2017-04-02 17:40:44:429
-1.6256,-0.6158,5.4772,1.2002,-0.5117,9.7195,22.08,-7.98,-14.88,149.49,2.07,67.12,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,1918,2017-04-02 17:40:44:528
2.8409,3.0235,12.204,0.0639,0.5455,9.7913,23.52,-14.82,-11.58,176.56,3.64,64.39,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,2019,2017-04-02 17:40:44:629
0.4033,1.221,9.0768,0.6026,0.962,9.7407,24.12,-11.28,-10.5,173.76,15.34,71.59,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,2119,2017-04-02 17:40:44:729
0.5666,5.5487,11.5144,0.3561,1.04,9.7448,24.12,-8.82,-9.18,172.66,21.14,74.52,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,2219,2017-04-02 17:40:44:829
0.5666,5.5487,11.5144,0.3561,1.04,9.7448,24.12,-8.82,-9.18,172.66,21.14,74.52,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,2319,2017-04-02 17:40:44:929
0.5666,5.5487,11.5144,0.3561,1.04,9.7448,24.12,-8.82,-9.18,172.66,21.14,74.52,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,2419,2017-04-02 17:40:45:029
1.9235,2.2578,4.7911,0.4465,0.5388,9.7816,17.88,11.7,1.74,221.53,61.61,71.13,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,2519,2017-04-02 17:40:45:129
6.4921,2.6403,8.0531,4.8353,1.7741,8.3452,-11.46,31.98,4.5,101.39,80.3,-62.32,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,2620,2017-04-02 17:40:45:230
-0.4936,-0.0437,9.6678,-0.0752,0.0292,9.8063,-22.56,36.6,4.26,105.69,79.78,-46.13,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,2718,2017-04-02 17:40:45:328
-0.289,-0.3949,9.6618,-0.2032,0.1335,9.8036,-22.5,37.44,2.7,112.75,81.63,-43.78,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,2819,2017-04-02 17:40:45:429
-0.3488,0.9617,10.1703,-0.0871,0.1015,9.8057,-21.48,37.2,2.28,108.71,83.36,-34.65,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,2919,2017-04-02 17:40:45:529
-0.3461,-0.0328,10.3545,-0.1152,0.0943,9.8055,-19.56,36.9,2.82,97.46,84.45,-23.42,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,3019,2017-04-02 17:40:45:629
-0.1617,0.0776,10.0173,-4.0E-4,0.0291,9.8066,-17.94,36.66,3.54,88.64,85.07,-21.13,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,3119,2017-04-02 17:40:45:729
-0.538,0.3005,9.5281,-0.0201,-0.0465,9.8065,-17.7,36.54,3.48,87.98,85.27,-20.05,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,3220,2017-04-02 17:40:45:830
0.0355,0.5877,10.0856,-0.0031,-0.0445,9.8065,-17.64,36.72,3.6,93.91,85.67,-25.16,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,3319,2017-04-02 17:40:45:929
0.2756,0.7014,9.1705,0.1528,-0.0963,9.805,-17.7,37.38,3.96,99.81,84.2,-33.97,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,3419,2017-04-02 17:40:46:029
0.2229,0.6668,10.2011,-0.0021,-0.0409,9.8066,-19.2,38.1,4.2,100.95,82.74,-37.09,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,3519,2017-04-02 17:40:46:129
0.5507,0.7655,7.7497,0.313,-0.046,9.8015,-20.7,37.92,4.08,104.16,82.7,-38.96,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,3619,2017-04-02 17:40:46:229
0.7785,-0.0088,10.5554,0.7155,0.2707,9.7768,-22.08,37.68,2.64,79.47,73.78,-26.07,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,3718,2017-04-02 17:40:46:328
0.1856,-0.1357,8.7088,0.0674,-0.0345,9.8063,-22.32,38.22,-2.82,83.76,72.43,-26.38,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,3819,2017-04-02 17:40:46:429
1.252,0.8243,9.5074,-0.0631,0.0314,9.8064,-23.22,37.86,-4.5,94.14,71.81,-26.71,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,3919,2017-04-02 17:40:46:529
0.7607,1.3466,9.7339,-0.0043,0.0266,9.8066,-23.76,37.2,-4.14,93.88,72.45,-24.12,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,4019,2017-04-02 17:40:46:629
-2.1539,0.1518,7.8481,-0.167,-0.2747,9.8014,-23.82,36.12,-3.18,95.26,72.93,-23.73,42.323025,-83.4798,551.61,683.983630960915,0.0,9.677419,,16 / 23,4119,2017-04-02 17:40:46:729
-3.449,-0.2744,9.3469,-1.2439,-0.0614,9.7272,-24.0,35.7,0.06,115.62,80.72,-38.66,42.323025,-83.4798,551.61,684.1356181658705,0.0,9.677419,,16 / 23,4219,2017-04-02 17:40:46:829
-0.5459,-0.5679,10.0271,-0.188,-0.0029,9.8048,-22.98,36.54,4.98,136.48,85.22,-60.92,42.323025,-83.4798,551.61,684.1356181658705,0.0,9.677419,,16 / 23,4319,2017-04-02 17:40:46:929
-1.0434,1.1551,9.3562,-0.2144,0.2643,9.8007,-21.48,36.6,7.62,144.65,86.97,-78.44,42.323025,-83.4798,551.61,684.1356181658705,0.0,9.677419,,16 / 23,4419,2017-04-02 17:40:47:029
-0.2201,0.6051,9.0709,-0.154,0.0408,9.8053,-18.3,35.76,11.88,291.96,85.19,135.25,42.323025,-83.4798,551.61,684.1356181658705,0.0,9.677419,,16 / 23,4519,2017-04-02 17:40:47:129
0.0094,0.7632,9.1303,-0.3177,0.0526,9.8013,-16.14,35.4,14.52,285.49,84.26,136.41,42.323025,-83.4798,551.61,684.1356181658705,0.0,9.677419,,16 / 23,4619,2017-04-02 17:40:47:229
-0.165,2.6219,9.7844,-0.1446,0.2817,9.8015,-15.54,33.48,16.92,288.61,80.83,126.91,42.323025,-83.4798,551.61,684.1356181658705,0.0,9.677419,,16 / 23,4718,2017-04-02 17:40:47:328
-0.2935,2.8833,12.8298,-0.3457,0.371,9.7935,-14.1,32.28,18.48,299.22,77.78,114.9,42.323025,-83.4798,551.61,684.1356181658705,0.0,9.677419,,16 / 23,4819,2017-04-02 17:40:47:429
1.4253,-1.8783,10.7586,0.2764,0.6961,9.778,-11.16,32.76,20.22,310.3,73.68,95.84,42.323025,-83.4798,551.61,684.1356181658705,0.0,9.677419,,16 / 23,4919,2017-04-02 17:40:47:529
1.6291,0.1648,10.8013,0.7616,-0.0938,9.7766,-8.46,33.06,18.78,309.75,80.03,85.71,42.32303,-83.479805,551.61,684.1356181658705,3.24,12.903226,304.8,16 / 23,5019,2017-04-02 17:40:47:629
0.1457,-1.7079,5.5665,0.8772,0.3713,9.7603,-10.02,35.52,12.9,20.04,79.89,10.22,42.32303,-83.479805,551.61,684.1356181658705,3.24,12.903226,304.8,16 / 23,5119,2017-04-02 17:40:47:729
1.3834,5.0919,13.3592,1.8914,0.5102,9.609,-15.18,40.62,1.62,45.45,70.81,-19.59,42.32303,-83.479805,551.61,684.1356181658705,3.24,12.903226,304.8,16 / 23,5221,2017-04-02 17:40:47:831
2.8561,1.5063,9.7678,0.7927,0.5381,9.7597,-18.36,41.4,-3.66,54.5,66.86,-22.13,42.32303,-83.479805,551.61,684.1356181658705,3.24,12.903226,304.8,16 / 23,5321,2017-04-02 17:40:47:931
-2.1042,-4.4752,6.9168,0.325,-0.4668,9.7901,-19.14,40.98,-7.98,65.5,60.84,-29.22,42.32303,-83.479805,551.61,684.1356181658705,3.24,12.903226,304.8,16 / 23,5420,2017-04-02 17:40:48:030
-4.6291,0.7056,10.1866,-1.2938,0.2222,9.7184,-19.2,41.16,-7.08,97.2,70.9,-23.31,42.32303,-83.479805,551.61,684.1356181658705,3.24,12.903226,304.8,16 / 23,5519,2017-04-02 17:40:48:129
-1.6229,2.2282,5.7713,-0.8667,0.9344,9.7235,-12.42,39.72,10.68,296.51,83.6,125.11,42.32303,-83.479805,551.61,684.1356181658705,3.24,12.903226,304.8,16 / 23,5619,2017-04-02 17:40:48:229
0.1069,0.8143,8.1636,0.1142,-0.0681,9.8057,-9.54,37.08,18.24,287.62,82.45,114.39,42.32303,-83.479805,551.61,684.1356181658705,3.24,12.903226,304.8,16 / 23,5719,2017-04-02 17:40:48:329
-2.6563,10.1937,15.8839,-0.5295,1.0436,9.7366,-10.14,35.88,19.98,286.69,83.0,110.67,42.32303,-83.479805,551.61,684.1356181658705,3.24,12.903226,304.8,16 / 23,5819,2017-04-02 17:40:48:429
0.7407,1.1024,9.7558,-0.1775,0.2747,9.8012,-9.78,36.3,20.1,314.59,71.95,91.9,42.32303,-83.479805,551.61,684.1356181658705,3.24,12.903226,304.8,16 / 23,5920,2017-04-02 17:40:48:530
1.7628,-4.3152,13.7256,0.8773,-0.3124,9.7623,-4.98,35.7,19.14,318.77,69.89,82.02,42.323032,-83.47982,551.61,684.1356181658705,4.07,9.677419,291.9,16 / 23,6018,2017-04-02 17:40:48:628
-1.4985,-1.5042,6.7921,0.3888,0.3597,9.7923,-2.94,36.36,14.64,345.91,74.08,33.94,42.323032,-83.47982,551.61,684.1356181658705,4.07,9.677419,291.9,16 / 23,6119,2017-04-02 17:40:48:729
3.2629,-1.8109,5.1491,0.9374,-0.2592,9.7583,-4.86,39.96,2.28,5.09,71.56,17.1,42.323032,-83.47982,551.61,684.1356181658705,4.07,9.677419,291.9,16 / 23,6219,2017-04-02 17:40:48:829
3.8972,7.8366,9.8577,0.9589,1.0845,9.6992,-9.66,40.56,-4.14,40.51,67.02,-20.03,42.323032,-83.47982,551.61,684.1356181658705,4.07,9.677419,291.9,16 / 23,6319,2017-04-02 17:40:48:929
0.4228,-7.1442,4.0056,-0.0821,-0.446,9.7962,-14.76,40.32,-12.12,48.41,57.16,-27.26,42.323032,-83.47982,551.61,684.1356181658705,4.07,9.677419,291.9,16 / 23,6419,2017-04-02 17:40:49:029
-4.3881,2.026,6.2489,-2.4972,1.6365,9.3411,-16.92,40.68,-13.68,128.36,64.7,-32.48,42.323032,-83.47982,551.61,684.1356181658705,4.07,9.677419,291.9,16 / 23,6521,2017-04-02 17:40:49:131
1.5574,0.373,5.6063,-0.3023,1.4347,9.6964,-13.08,41.58,-2.52,239.58,87.61,-113.08,42.323032,-83.47982,551.61,684.1356181658705,4.07,9.677419,291.9,16 / 23,6619,2017-04-02 17:40:49:229
-0.1187,-0.2853,8.9191,0.0411,-0.124,9.8058,-6.78,38.88,12.84,268.17,80.93,145.09,42.323032,-83.47982,551.61,684.1356181658705,4.07,9.677419,291.9,16 / 23,6719,2017-04-02 17:40:49:329
-6.0717,3.1285,14.2889,-0.1881,1.8495,9.6288,-6.0,37.74,16.5,285.33,79.57,118.21,42.323032,-83.47982,551.61,684.1356181658705,4.07,9.677419,291.9,16 / 23,6819,2017-04-02 17:40:49:429
-0.2205,-4.8391,12.4477,0.439,-0.0139,9.7968,-5.22,38.04,17.94,316.56,67.46,90.46,42.323032,-83.47982,551.61,684.1356181658705,4.07,9.677419,291.9,16 / 23,6919,2017-04-02 17:40:49:529
0.3265,-1.9611,8.7673,1.7383,-0.3035,9.6466,-1.56,36.78,15.9,301.16,75.45,93.97,42.32303,-83.479836,554.84,684.1356181658705,4.86,9.677419,266.4,16 / 23,7018,2017-04-02 17:40:49:628
0.1399,-2.2314,1.9878,0.5121,0.4797,9.7815,-5.22,38.58,6.12,20.5,76.51,-4.33,42.32303,-83.479836,554.84,684.1356181658705,4.86,9.677419,266.4,16 / 23,7119,2017-04-02 17:40:49:729
4.2812,10.0231,21.3139,0.8107,-0.4824,9.7612,-10.2,42.12,-7.44,49.59,72.25,-17.68,42.32303,-83.479836,554.84,684.1356181658705,4.86,9.677419,266.4,16 / 23,7219,2017-04-02 17:40:49:829
2.4896,-7.618,19.837,1.1254,0.6441,9.7205,-12.84,42.66,-12.72,44.71,66.02,-31.56,42.32303,-83.479836,554.84,684.1356181658705,4.86,9.677419,266.4,16 / 23,7319,2017-04-02 17:40:49:929
4.8324,-4.2439,14.0729,0.5898,-0.0513,9.7888,-17.4,42.06,-19.8,329.93,57.13,-41.32,42.32303,-83.479836,554.84,684.1356181658705,4.86,9.677419,266.4,16 / 23,7419,2017-04-02 17:40:50:029
-0.682,1.5652,6.0946,-0.1097,2.1907,9.5582,-18.9,42.24,-13.26,200.26,70.03,-53.4,42.32303,-83.479836,554.84,684.1356181658705,4.86,9.677419,266.4,16 / 23,7519,2017-04-02 17:40:50:129
9.8358,-1.5083,1.8211,0.6151,-0.1483,9.7862,-13.74,43.14,8.82,264.18,81.39,-145.18,42.32303,-83.479836,554.84,684.1356181658705,4.86,9.677419,266.4,16 / 23,7619,2017-04-02 17:40:50:229
-0.4219,4.7867,14.0276,0.0628,0.1022,9.8059,-10.56,42.96,13.92,92.86,86.9,-62.2,42.32303,-83.479836,554.84,684.1356181658705,4.86,9.677419,266.4,16 / 23,7719,2017-04-02 17:40:50:329
-0.0281,-4.2431,13.0801,0.3251,1.0603,9.7437,-10.38,42.54,11.7,9.95,80.25,25.37,42.32303,-83.479836,554.84,684.1356181658705,4.86,9.677419,266.4,16 / 23,7819,2017-04-02 17:40:50:429
-0.2006,-4.6209,11.675,0.3171,0.214,9.7992,-10.14,42.3,11.16,11.3,73.79,22.51,42.32303,-83.479836,554.84,684.1356181658705,4.86,9.677419,266.4,16 / 23,7919,2017-04-02 17:40:50:529
-3.4364,-3.2209,1.9802,0.0714,0.2602,9.8029,-9.3,41.46,-4.68,25.81,60.1,-21.39,42.32303,-83.47986,554.84,684.1356181658705,5.72,9.677419,258.2,16 / 23,8019,2017-04-02 17:40:50:629
0.2359,-2.9369,1.7137,-0.3883,-1.4365,9.6931,-15.24,40.74,-16.44,62.14,60.57,-16.74,42.32303,-83.47986,554.84,684.1356181658705,5.72,9.677419,258.2,16 / 23,8119,2017-04-02 17:40:50:729
2.9539,0.3407,7.6345,0.7788,-0.1824,9.774,-19.26,41.16,-17.64,95.82,57.72,-42.64,42.32303,-83.47986,554.84,684.1356181658705,5.72,9.677419,258.2,16 / 23,8218,2017-04-02 17:40:50:828
1.0002,-3.9552,7.067,-0.2638,0.0488,9.803,-25.68,41.64,-16.44,41.5,48.93,-45.25,42.32303,-83.47986,554.84,684.1356181658705,5.72,9.677419,258.2,16 / 23,8318,2017-04-02 17:40:50:928
-3.491,0.6246,11.9813,-1.194,0.0325,9.7336,-26.88,40.5,-19.08,120.36,57.45,-40.27,42.32303,-83.47986,554.84,684.1356181658705,5.72,9.677419,258.2,16 / 23,8419,2017-04-02 17:40:51:029
-0.0796,0.0906,3.0721,-0.1208,0.0844,9.8055,-23.28,43.14,-13.56,125.01,64.39,-37.6,42.32303,-83.47986,554.84,684.1356181658705,5.72,9.677419,258.2,16 / 23,8520,2017-04-02 17:40:51:130
1.116,2.5686,8.1557,-0.5156,-0.0637,9.7929,-21.6,44.58,-7.02,117.86,68.02,-44.92,42.32303,-83.47986,554.84,684.1356181658705,5.72,9.677419,258.2,16 / 23,8619,2017-04-02 17:40:51:229
-2.504,-2.5472,17.7415,-0.0449,0.3477,9.8004,-24.72,45.0,-2.34,82.74,64.75,-44.32,42.32303,-83.47986,554.84,684.1356181658705,5.72,9.677419,258.2,16 / 23,8719,2017-04-02 17:40:51:329
0.1283,-7.1448,8.5212,-0.3911,-1.5546,9.6747,-27.36,44.28,-1.5,99.47,68.0,-48.43,42.32303,-83.47986,554.84,684.1356181658705,5.72,9.677419,258.2,16 / 23,8819,2017-04-02 17:40:51:429
0.8367,3.2042,4.3913,0.4106,0.5148,9.7845,-28.2,45.06,-2.88,88.95,59.85,-60.78,42.32303,-83.47986,554.84,684.1356181658705,5.72,9.677419,258.2,16 / 23,8919,2017-04-02 17:40:51:529
0.7176,-2.5719,4.9321,-0.1569,-0.8966,9.7643,-29.94,44.82,-10.68,84.38,56.72,-59.21,42.323032,-83.47987,554.84,684.1356181658705,5.54,12.903226,262.7,16 / 23,9018,2017-04-02 17:40:51:628
10.7552,-8.2084,20.6813,-0.0753,-0.3761,9.7991,-32.52,43.98,-11.82,203.72,56.0,-73.21,42.323032,-83.47987,554.84,684.1356181658705,5.54,12.903226,262.7,16 / 23,9119,2017-04-02 17:40:51:729
5.9785,-2.3839,10.7484,0.8032,0.1856,9.7719,-32.88,43.98,-9.54,41.03,50.94,-71.76,42.323032,-83.47987,554.84,684.1356181658705,5.54,12.903226,262.7,16 / 23,9219,2017-04-02 17:40:51:829
6.4935,-4.1937,13.0682,1.3304,-1.5716,9.588,-32.46,44.76,-9.66,229.16,58.34,-81.71,42.323032,-83.47987,554.84,684.1356181658705,5.54,12.903226,262.7,16 / 23,9319,2017-04-02 17:40:51:929
0.1162,1.8784,2.4955,-0.3576,0.5653,9.7838,-22.8,44.64,-1.14,175.96,74.05,-79.52,42.323032,-83.47987,554.84,684.1356181658705,5.54,12.903226,262.7,16 / 23,9420,2017-04-02 17:40:52:030
-0.5236,2.7511,9.4489,-0.1071,0.5855,9.7885,-15.72,43.92,4.5,169.03,79.68,-89.72,42.323032,-83.47987,554.84,684.1356181658705,5.54,12.903226,262.7,16 / 23,9519,2017-04-02 17:40:52:129
-4.6465,4.2206,10.6576,-0.5553,0.9393,9.7457,-11.76,42.78,13.62,343.11,82.68,62.31,42.323032,-83.47987,554.84,684.1356181658705,5.54,12.903226,262.7,16 / 23,9619,2017-04-02 17:40:52:229
2.005,-6.3149,14.5792,0.1328,-1.7588,9.6467,-8.88,40.8,16.92,335.14,72.41,70.11,42.323032,-83.47987,554.84,684.1356181658705,5.54,12.903226,262.7,16 / 23,9720,2017-04-02 17:40:52:330
2.9917,-1.9488,7.2495,1.1705,-0.2868,9.7323,-6.48,39.96,16.08,296.89,85.25,94.67,42.323032,-83.47987,554.84,684.1356181658705,5.54,12.903226,262.7,16 / 23,9819,2017-04-02 17:40:52:429
-0.4686,-1.9882,1.452,0.0203,-0.185,9.8049,-12.72,43.14,9.42,72.55,75.07,-60.25,42.323032,-83.47987,554.84,684.1356181658705,5.54,12.903226,262.7,16 / 23,9919,2017-04-02 17:40:52:529
4.2928,4.6135,21.1189,0.7225,0.578,9.7629,-18.42,45.24,0.78,104.28,74.98,-67.35,42.323032,-83.4799,554.84,684.1356181658705,5.83,9.677419,265.5,16 / 23,10019,2017-04-02 17:40:52:629
3.1875,-2.4857,4.209,0.4638,0.2571,9.7923,-19.92,44.94,-5.4,38.34,56.31,-56.18,42.323032,-83.4799,554.84,684.1356181658705,5.83,9.677419,265.5,16 / 23,10119,2017-04-02 17:40:52:729
-5.3349,-1.3972,14.8413,-1.4564,-0.3567,9.6913,-25.86,44.28,-10.56,95.94,59.72,-63.05,42.323032,-83.4799,554.84,684.1356181658705,5.83,9.677419,265.5,16 / 23,10218,2017-04-02 17:40:52:828
1.2707,1.2062,2.9,-0.6908,1.9655,9.5828,-20.28,45.0,-0.84,238.26,81.02,-127.56,42.323032,-83.4799,554.84,684.1356181658705,5.83,9.677419,265.5,16 / 23,10319,2017-04-02 17:40:52:929
-0.9937,-0.2548,7.0794,0.1144,-0.1673,9.8045,-11.82,42.66,13.02,198.51,82.78,-139.8,42.323032,-83.4799,554.84,684.1356181658705,5.83,9.677419,265.5,16 / 23,10419,2017-04-02 17:40:53:029
4.2009,19.4133,15.2369,-1.2533,1.2779,9.6419,-12.42,40.86,16.32,174.56,81.37,-137.74,42.323032,-83.4799,554.84,684.1356181658705,5.83,9.677419,265.5,16 / 23,10519,2017-04-02 17:40:53:129
-0.1608,-5.3218,12.8681,-0.1533,-0.8265,9.7705,-12.12,40.44,17.7,313.13,74.54,101.01,42.323032,-83.4799,554.84,684.1356181658705,5.83,9.677419,265.5,16 / 23,10619,2017-04-02 17:40:53:229
3.072,-1.8473,6.8433,1.6723,-0.5922,9.6448,-7.92,39.72,15.36,158.59,85.99,-134.01,42.323032,-83.4799,554.84,684.1356181658705,5.83,9.677419,265.5,16 / 23,10719,2017-04-02 17:40:53:329
-0.7173,-1.939,2.3632,0.2514,0.0569,9.8033,-11.16,42.24,9.78,82.59,80.38,-63.09,42.323032,-83.4799,554.84,684.1356181658705,5.83,9.677419,265.5,16 / 23,10819,2017-04-02 17:40:53:429
7.5436,2.112,11.0899,0.4476,-0.6121,9.7773,-17.52,45.18,-1.74,117.82,77.5,-65.15,42.323032,-83.4799,554.84,684.1356181658705,5.83,9.677419,265.5,16 / 23,10919,2017-04-02 17:40:53:529
-0.7334,-13.9126,21.8324,1.1184,0.062,9.7425,-19.08,45.42,-5.4,103.58,69.83,-62.14,42.32303,-83.47992,554.84,684.1356181658705,6.19,9.677419,269.6,16 / 23,11019,2017-04-02 17:40:53:629
-2.9152,4.5794,11.112,0.1061,0.6744,9.7828,-23.4,44.16,-11.34,217.46,60.35,-65.11,42.32303,-83.47992,554.84,684.1356181658705,6.19,9.677419,269.6,16 / 24,11118,2017-04-02 17:40:53:728
-0.9781,5.0076,3.8059,-0.2041,1.0952,9.7431,-23.52,44.64,-6.36,206.19,73.0,-80.56,42.32303,-83.47992,554.84,684.1356181658705,6.19,9.677419,269.6,16 / 24,11219,2017-04-02 17:40:53:829
2.0664,0.2224,6.735,0.3279,-0.0145,9.8011,-13.62,43.56,9.24,260.92,76.16,-163.4,42.32303,-83.47992,554.84,684.1356181658705,6.19,9.677419,269.6,16 / 24,11319,2017-04-02 17:40:53:929
-1.8401,9.1532,14.0505,-0.1372,1.4048,9.7045,-10.98,40.32,18.0,197.27,83.79,-158.77,42.32303,-83.47992,554.84,684.1356181658705,6.19,9.677419,269.6,16 / 24,11419,2017-04-02 17:40:54:029
-0.5845,-3.1765,12.6533,-0.6607,1.3243,9.6943,-11.7,39.54,18.0,330.11,74.8,76.81,42.32303,-83.47992,554.84,684.1356181658705,6.19,9.677419,269.6,16 / 24,11519,2017-04-02 17:40:54:129
5.5156,-3.2363,12.0539,1.1923,-0.1959,9.7319,-8.04,39.36,17.34,284.36,84.64,112.28,42.32303,-83.47992,554.84,684.1356181658705,6.19,9.677419,269.6,16 / 24,11619,2017-04-02 17:40:54:229
-1.6087,-2.1087,2.1672,1.3969,0.8041,9.6733,-12.6,43.26,9.42,56.31,70.42,-51.57,42.32303,-83.47992,554.84,684.1356181658705,6.19,9.677419,269.6,16 / 24,11719,2017-04-02 17:40:54:329
